trade_date,ticker,setup,impulse_type,signal_time_ist,entry_time_ist,entry_price,sl_price,target_price,exit_time_ist,exit_price,outcome,pnl_pct,adx_signal,rsi_signal,stochk_signal,avwap_dist_atr_signal,ema20_gap_atr_signal,atr_pct_signal,quality_score,side,position_size_rs,pnl_rs
2026-02-02,DCXINDIA,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:00:00+05:30,2026-02-02 11:15:00+05:30,164.22,165.8622,162.5778,2026-02-02 11:30:00+05:30,162.5778,TARGET,1.0000000000000016,29.44569063215758,10.320052252485667,1.161811754294955,1.4810909123200477,3.0911276903230522,0.014391772652589308,0.560876269138372,SHORT,50000,500.0000000000008
2026-02-02,DMART,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:15:00+05:30,2026-02-02 11:30:00+05:30,3612.37738,3648.5011538,3576.2536062,2026-02-02 13:15:00+05:30,3648.5011538,SL,-0.9999999999999996,44.433281463772715,31.90984578858442,46.26580768313036,0.7318612528154151,1.642204977593423,0.007026376056226813,0.6366851900789596,SHORT,50000,-499.9999999999998
2026-02-02,EXICOM,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 10:45:00+05:30,2026-02-02 11:00:00+05:30,93.66,94.5966,92.7234,2026-02-02 11:15:00+05:30,93.669366,BE,-0.009999999999999985,39.731544090473626,12.669126689085417,6.150947927498269,1.600570864687691,3.7964165708955258,0.01141153021012433,0.7360730626774503,SHORT,50000,-4.999999999999992
2026-02-02,EXPLEOSOL,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:15:00+05:30,2026-02-02 11:30:00+05:30,882.22352,891.0457552,873.4012848,2026-02-02 13:30:00+05:30,882.311742352,BE,-0.010000000000000283,42.7656754801217,24.32915921166142,6.441223832528064,1.3299032391516414,2.03249172520976,0.005634201585503962,0.7342181990533627,SHORT,50000,-5.000000000000141
2026-02-02,FEDFINA,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:00:00+05:30,2026-02-02 11:15:00+05:30,134.45,135.7945,133.10549999999998,2026-02-02 11:30:00+05:30,134.46344499999998,BE,-0.009999999999992681,34.264456118946875,22.344610540418387,1.4758063504998693,1.6210492522133264,3.48299457404366,0.011153086996200953,0.6576504609215352,SHORT,50000,-4.999999999996341
2026-02-02,FINCABLES,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:00:00+05:30,2026-02-02 11:15:00+05:30,705.8588,712.917388,698.800212,2026-02-02 11:45:00+05:30,705.9293858799999,BE,-0.009999999999993377,34.772826573501824,18.010075566115475,4.840818047649318,1.168314809730968,2.4193491484076253,0.007494841606991164,0.5860474903054467,SHORT,50000,-4.999999999996689
2026-02-02,GIPCL,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 10:15:00+05:30,2026-02-02 10:30:00+05:30,135.75,137.1075,134.3925,2026-02-02 11:15:00+05:30,134.3925,TARGET,0.9999999999999908,35.90880799506295,28.529839877737658,15.2046783625732,1.3433591181809317,3.0645947349213443,0.006175047338523028,0.6337199656076073,SHORT,50000,499.9999999999954
2026-02-02,GLENMARK,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:00:00+05:30,2026-02-02 11:15:00+05:30,1864.92694,1883.5762094000002,1846.2776706,2026-02-02 11:45:00+05:30,1865.113432694,BE,-0.009999999999998952,46.743960090409644,19.53543776040887,8.702232311766922,1.7127677009564954,3.315238426683749,0.011308023986949637,0.8608937490235313,SHORT,50000,-4.999999999999477
2026-02-02,GRWRHITECH,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:00:00+05:30,2026-02-02 11:15:00+05:30,2899.51998,2928.5151798,2870.5247802,2026-02-02 11:30:00+05:30,2899.809931998,BE,-0.010000000000003654,32.81812913921958,25.285947712273625,29.963459196102225,1.0945721648013969,2.5818127499944308,0.01103806569163342,0.5438220659285382,SHORT,50000,-5.000000000001826
2026-02-02,HUDCO,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:00:00+05:30,2026-02-02 11:15:00+05:30,182.04999999999998,183.8705,180.22949999999997,2026-02-02 11:45:00+05:30,182.06820499999998,BE,-0.009999999999997088,33.36117670942748,3.6338225013915917,1.8811513652871616,1.792510678896113,3.6942609416753545,0.010838897771090013,0.6741070194482319,SHORT,50000,-4.999999999998544
2026-02-02,INDHOTEL,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 10:45:00+05:30,2026-02-02 11:00:00+05:30,654.3691,660.912791,647.825409,2026-02-02 11:30:00+05:30,647.825409,TARGET,0.999999999999995,58.8422062800196,35.33834586342161,26.807760141093357,0.7608528552786636,2.0143356063257856,0.007753544165757872,0.7431492496737662,SHORT,50000,499.9999999999975
2026-02-02,INDIANB,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 10:30:00+05:30,2026-02-02 10:45:00+05:30,820.8358,829.0441579999999,812.627442,2026-02-02 11:30:00+05:30,812.627442,TARGET,0.9999999999999971,48.839695770225525,12.283136710378969,4.10355717655134,1.386756228663824,4.306711321615704,0.011440921187664162,0.835277776569552,SHORT,50000,499.9999999999985
2026-02-02,KIRLOSENG,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:00:00+05:30,2026-02-02 11:15:00+05:30,1107.7784,1118.856184,1096.7006159999999,2026-02-02 11:45:00+05:30,1107.88917784,BE,-0.010000000000007449,36.314210455984316,29.023746701310927,15.930735930736063,1.39539353854445,2.1612851565270423,0.008457544799865987,0.6489070260850434,SHORT,50000,-5.000000000003724
2026-02-02,KRSNAA,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:00:00+05:30,2026-02-02 11:15:00+05:30,683.9631800000001,690.8028118000001,677.1235482000001,2026-02-02 11:45:00+05:30,684.031576318,BE,-0.009999999999991365,46.68724432044675,13.741721853667556,0.4377573449739766,1.2968343568750458,2.5421406843557213,0.007512477290287568,0.7872546772598343,SHORT,50000,-4.999999999995683
2026-02-02,LICI,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:00:00+05:30,2026-02-02 11:15:00+05:30,790.8418,798.750218,782.933382,2026-02-02 14:30:00+05:30,794.85,EOD,-0.5068270291226372,56.091749782594775,16.966580975642714,7.69212178861454,1.7313073847172507,3.790000644168988,0.004233272256270948,0.9129787923255188,SHORT,50000,-253.41351456131864
2026-02-02,MADRASFERT,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 10:30:00+05:30,2026-02-02 10:45:00+05:30,72.76,73.4876,72.03240000000001,2026-02-02 12:15:00+05:30,72.03240000000001,TARGET,0.9999999999999936,33.70652501845843,17.647058817716257,7.258616532809875,1.9196861147997146,4.183567951978108,0.00656927149720557,0.7015429453668265,SHORT,50000,499.9999999999968
2026-02-02,MAXHEALTH,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:15:00+05:30,2026-02-02 11:30:00+05:30,936.41268,945.7768068,927.0485532,2026-02-02 12:00:00+05:30,945.7768068,SL,-1.0000000000000009,33.735272914807396,5.023255813822729,0.7589951425492482,2.1477975574596146,3.171405854704459,0.007969964933678903,0.716029093722111,SHORT,50000,-500.00000000000045
2026-02-02,ORCHPHARMA,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:00:00+05:30,2026-02-02 11:15:00+05:30,662.96738,669.5970538,656.3377062000001,2026-02-02 11:30:00+05:30,656.3377062000001,TARGET,0.9999999999999966,32.93559604833697,26.15262321086459,2.457019427595488,2.2138395023146105,3.275465105945202,0.009910162225046868,0.7040339407250544,SHORT,50000,499.9999999999983
2026-02-02,ORIENTPPR,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 10:30:00+05:30,2026-02-02 10:45:00+05:30,19.45,19.6445,19.255499999999998,2026-02-02 11:00:00+05:30,19.451945,BE,-0.009999999999995873,40.145589069529834,39.568345283888085,60.493827160494,0.6296695216935018,1.408792599414275,0.008571428571428558,0.542815632310024,SHORT,50000,-4.999999999997937
2026-02-02,OSWALGREEN,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:00:00+05:30,2026-02-02 11:15:00+05:30,26.779999999999998,27.0478,26.512199999999996,2026-02-02 11:30:00+05:30,26.512199999999996,TARGET,1.0000000000000044,32.39444753069683,32.97101447602914,7.213718820861537,1.7947111232059993,2.5486331898049297,0.011873702145785628,0.6599911595215022,SHORT,50000,500.00000000000216
2026-02-02,RTNINDIA,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:00:00+05:30,2026-02-02 11:15:00+05:30,34.38,34.723800000000004,34.0362,2026-02-02 11:45:00+05:30,34.383438000000005,BE,-0.010000000000007902,27.96126126990694,25.28409089903488,16.6666666666667,1.6807532799952707,2.678335823155837,0.0127721335268505,0.5735507430477764,SHORT,50000,-5.000000000003951
2026-02-02,SAREGAMA,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:00:00+05:30,2026-02-02 11:15:00+05:30,325.23494,328.4872894,321.9825906,2026-02-02 11:45:00+05:30,325.26746349399997,BE,-0.00999999999999218,34.90780998821237,10.46511627821802,1.8259803921568203,1.6956139846110518,3.009144469688518,0.00848667164375738,0.6803495971301197,SHORT,50000,-4.99999999999609
2026-02-02,SNOWMAN,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:00:00+05:30,2026-02-02 11:15:00+05:30,37.540000000000006,37.915400000000005,37.16460000000001,2026-02-02 12:15:00+05:30,37.16460000000001,TARGET,0.9999999999999974,32.16352313378529,35.217391282911095,8.179824561403485,1.4474219513229691,2.0802321088562414,0.007638809713829617,0.595751688488299,SHORT,50000,499.9999999999987
2026-02-02,WELCORP,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-02 11:00:00+05:30,2026-02-02 11:15:00+05:30,714.857,722.0055699999999,707.70843,2026-02-02 11:45:00+05:30,714.9284857,BE,-0.010000000000005496,27.868296536403314,12.389380530461892,5.248505196461004,1.7729254665555105,3.1225659129224943,0.006642427632498951,0.5882864046932641,SHORT,50000,-5.000000000002748
2026-02-04,ASAHIINDIA,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-04 11:00:00+05:30,2026-02-04 11:15:00+05:30,966.3067,975.9697669999999,956.643633,2026-02-04 12:30:00+05:30,966.40333067,BE,-0.009999999999996659,31.71728303946804,9.217877094611481,4.4022947171041755,1.9769319592993881,2.8999327397045946,0.00671443344659476,0.6817223384694135,SHORT,50000,-4.99999999999833
2026-02-04,LTIM,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-04 10:45:00+05:30,2026-02-04 11:00:00+05:30,5629.8738,5686.172538000001,5573.575062,2026-02-04 11:30:00+05:30,5573.575062,TARGET,1.0000000000000073,33.58339167631869,15.479331574280266,17.51737867922041,0.6699077570565076,4.193249546111174,0.010298236941835558,0.4809847326296692,SHORT,50000,500.00000000000364
2026-02-04,MPHASIS,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-04 11:00:00+05:30,2026-02-04 11:15:00+05:30,2625.4748,2651.729548,2599.220052,2026-02-04 13:45:00+05:30,2651.729548,SL,-0.9999999999999938,47.36337304087698,11.690363349066459,5.177020708082815,1.6892763070713364,4.131491448410833,0.010159395060385159,0.8660739493506384,SHORT,50000,-499.9999999999969
2026-02-04,NAUKRI,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-04 11:15:00+05:30,2026-02-04 11:30:00+05:30,1168.36628,1180.0499428,1156.6826171999999,2026-02-04 12:00:00+05:30,1168.4831166279998,BE,-0.00999999999998918,41.385794237704935,10.99009900974859,5.719222012761983,2.0793309862913274,3.868322361063358,0.009758001561280264,0.8307869135655739,SHORT,50000,-4.99999999999459
2026-02-04,ZYDUSWELL,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-04 10:45:00+05:30,2026-02-04 11:00:00+05:30,405.76883000000004,409.82651830000003,401.71114170000004,2026-02-04 12:45:00+05:30,401.71114170000004,TARGET,0.9999999999999988,26.48114503627205,36.04651162660304,3.2691254790702238,1.4180112969848504,2.8485713217482975,0.011589433112163188,0.5053691525164294,SHORT,50000,499.99999999999943
2026-02-05,AIIL,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-05 10:45:00+05:30,2026-02-05 11:00:00+05:30,496.05077,501.0112777,491.0902623,2026-02-05 11:30:00+05:30,496.10037507699997,BE,-0.00999999999999334,45.49954102886412,25.525525523379358,32.65107212475624,1.1379940331354135,2.8672317907409153,0.0059379858352046995,0.7416420712316592,SHORT,50000,-4.99999999999667
2026-02-05,CARTRADE,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-05 10:15:00+05:30,2026-02-05 10:30:00+05:30,2164.567,2186.21267,2142.92133,2026-02-05 10:45:00+05:30,2142.92133,TARGET,0.9999999999999944,58.66147394060515,4.744657732681446,6.675054467045677,2.2372354059052815,5.516708345769538,0.017154572139368947,0.96,SHORT,50000,499.9999999999972
2026-02-05,GENESYS,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-05 11:00:00+05:30,2026-02-05 11:15:00+05:30,310.13795999999996,313.2393396,307.03658039999993,2026-02-05 11:30:00+05:30,310.168973796,BE,-0.010000000000007978,25.696122722549646,31.501057080587742,5.048208728498038,1.507027319172822,2.2468966850996517,0.009263734493313986,0.5091716216934885,SHORT,50000,-5.00000000000399
2026-02-06,BIGBLOC,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:45:00+05:30,2026-02-06 11:00:00+05:30,56.440000000000005,57.004400000000004,55.875600000000006,2026-02-06 12:15:00+05:30,57.004400000000004,SL,-0.9999999999999983,27.145631952516467,34.999999984687534,7.808017076309679,1.4391373010473503,2.0294474541531686,0.00850219819091414,0.5190335069710332,SHORT,50000,-499.99999999999915
2026-02-06,DCXINDIA,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:30:00+05:30,2026-02-06 10:45:00+05:30,164.64999999999998,166.29649999999998,163.00349999999997,2026-02-06 11:15:00+05:30,164.666465,BE,-0.01000000000000658,37.846212338111634,16.363636359470746,10.977699979942562,1.2795358230137945,2.7362123004355583,0.006180067655477492,0.6516119540990886,SHORT,50000,-5.00000000000329
2026-02-06,GRANULES,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:30:00+05:30,2026-02-06 10:45:00+05:30,565.1869399999999,570.8388094,559.5350705999999,2026-02-06 11:30:00+05:30,565.243458694,BE,-0.010000000000005851,26.958051840216164,8.405797100767273,3.206812976674953,1.4657135914930892,3.636488105830372,0.004561421242829333,0.5208706561145331,SHORT,50000,-5.000000000002926
2026-02-06,GTPL,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:30:00+05:30,2026-02-06 10:45:00+05:30,76.77,77.5377,76.00229999999999,2026-02-06 11:15:00+05:30,76.777677,BE,-0.010000000000001362,34.64195382681354,16.803278678883615,21.704931972789243,0.610889419982939,2.5265370385473456,0.005253468218841852,0.4865349558992174,SHORT,50000,-5.000000000000681
2026-02-06,HDFCBANK,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:30:00+05:30,2026-02-06 10:45:00+05:30,942.8613899999999,952.2900038999999,933.4327761,2026-02-06 14:30:00+05:30,941.75,EOD,0.11787416600014927,25.9005605941207,24.999999997349136,35.863095238095276,0.7461611969670324,2.257197140715506,0.002389662720504153,0.3790866183810412,SHORT,50000,58.93708300007464
2026-02-06,HINDZINC,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:15:00+05:30,2026-02-06 10:30:00+05:30,595.78082,601.7386282,589.8230117999999,2026-02-06 11:30:00+05:30,601.7386282,SL,-1.0000000000000075,33.93981850762517,31.192660549123346,24.688057040998217,0.6366276997864474,2.44199187154556,0.007266154324977873,0.4805071250770058,SHORT,50000,-500.00000000000375
2026-02-06,IEX,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:00:00+05:30,2026-02-06 10:15:00+05:30,121.11,122.3211,119.8989,2026-02-06 10:30:00+05:30,121.122111,BE,-0.010000000000003654,25.147773085695356,9.36329587769525,1.829910226465131,1.5937815985916306,5.2110917503505965,0.005018731886619086,0.5161283760389657,SHORT,50000,-5.000000000001826
2026-02-06,JSWINFRA,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:45:00+05:30,2026-02-06 11:00:00+05:30,258.4483,261.032783,255.863817,2026-02-06 14:30:00+05:30,259.0,EOD,-0.21346629093709746,27.266708878241342,9.923664120016738,5.328282828282677,1.2642282119272437,2.9860270418854435,0.004182194616977235,0.4902405702608878,SHORT,50000,-106.73314546854873
2026-02-06,KFINTECH,A_PULLBACK_C2_THEN_BREAK_C2_LOW,MODERATE,2026-02-06 10:15:00+05:30,2026-02-06 10:45:00+05:30,967.10654,976.7776054,957.4354746,2026-02-06 11:45:00+05:30,967.2032506539999,BE,-0.009999999999993273,28.586723386892825,31.625835188323606,5.844431387909672,1.1527675386607237,3.1967766953755463,0.005534810266704049,0.490535170069019,SHORT,50000,-4.9999999999966365
2026-02-06,KHAICHEM,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:00:00+05:30,2026-02-06 10:15:00+05:30,64.72,65.3672,64.0728,2026-02-06 10:30:00+05:30,64.726472,BE,-0.010000000000003482,30.41629790715275,33.44594593012714,24.333333333333453,1.4609321853545694,2.932915025912591,0.006330091091554758,0.5719076010443409,SHORT,50000,-5.000000000001741
2026-02-06,NATCOPHARM,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:30:00+05:30,2026-02-06 10:45:00+05:30,814.2871100000001,822.4299811000001,806.1442389000001,2026-02-06 13:45:00+05:30,822.4299811000001,SL,-0.9999999999999974,27.020420424289615,10.161662816895031,16.26645977733755,1.3199393573056157,3.469456583113582,0.004520962018662082,0.49629569389282696,SHORT,50000,-499.9999999999987
2026-02-06,NATIONALUM,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:15:00+05:30,2026-02-06 10:30:00+05:30,351.37971,354.89350709999997,347.8659129,2026-02-06 11:15:00+05:30,351.414847971,BE,-0.009999999999995242,30.202370863118414,28.99786780210671,7.694728418705467,0.8200917734366974,2.93124427600248,0.0076545114919191306,0.45655162329819826,SHORT,50000,-4.9999999999976215
2026-02-06,POLYMED,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:15:00+05:30,2026-02-06 10:30:00+05:30,1432.7134,1447.0405340000002,1418.386266,2026-02-06 10:45:00+05:30,1418.386266,TARGET,1.000000000000008,29.43897904068289,29.1225886742952,3.9845552610106494,1.232521636306169,3.206698847831122,0.013109360980959026,0.5172759719638229,SHORT,50000,500.000000000004
2026-02-06,PRECWIRE,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:45:00+05:30,2026-02-06 11:00:00+05:30,244.1,246.541,241.659,2026-02-06 11:15:00+05:30,246.541,SL,-1.000000000000001,25.768541372706625,23.789907308619377,4.432840026898194,1.5515234940261946,2.0431743097658597,0.007195169708978467,0.5180447320451835,SHORT,50000,-500.0000000000005
2026-02-06,SOLARINDS,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:45:00+05:30,2026-02-06 11:00:00+05:30,12917.416,13046.59016,12788.241839999999,2026-02-06 11:15:00+05:30,12918.7077416,BE,-0.010000000000000179,32.21580680152172,20.61538461534022,4.1615919603340705,2.095884398084908,3.5954198113692315,0.006337786913326482,0.6932371020228258,SHORT,50000,-5.00000000000009
2026-02-06,SYNGENE,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:00:00+05:30,2026-02-06 10:15:00+05:30,444.56107,449.0066807,440.11545929999994,2026-02-06 11:15:00+05:30,444.60552610699995,BE,-0.009999999999994062,40.96162080481545,20.60889929607241,5.451619955181708,1.5556057535311154,4.732956566723571,0.005691839025172358,0.746655318940177,SHORT,50000,-4.999999999997031
2026-02-06,TATATECH,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:15:00+05:30,2026-02-06 10:30:00+05:30,621.72563,627.9428863,615.5083737,2026-02-06 11:45:00+05:30,621.787802563,BE,-0.009999999999998404,29.912099017915494,11.560693640994842,7.096665246642981,1.7960761127505132,4.877276747083177,0.004974582008881968,0.6229948050000722,SHORT,50000,-4.999999999999202
2026-02-06,TATVA,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:00:00+05:30,2026-02-06 10:15:00+05:30,1145.7708,1157.228508,1134.313092,2026-02-06 11:15:00+05:30,1145.88537708,BE,-0.009999999999990397,33.41596483943709,20.17416545677412,5.295745920746007,1.5008452041785525,4.058181629371604,0.006731488406881091,0.6238873833228029,SHORT,50000,-4.9999999999951985
2026-02-06,TIRUMALCHM,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:00:00+05:30,2026-02-06 10:15:00+05:30,192.45,194.37449999999998,190.5255,2026-02-06 11:00:00+05:30,194.37449999999998,SL,-0.9999999999999974,34.3999817943044,12.482468440746658,4.999999999999972,1.6196028706991987,3.9466536561133467,0.005539888682745796,0.6594302292869259,SHORT,50000,-499.9999999999987
2026-02-06,UTTAMSUGAR,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:00:00+05:30,2026-02-06 10:15:00+05:30,213.0,215.13,210.87,2026-02-06 14:30:00+05:30,213.41,EOD,-0.19248826291079654,38.03482169757123,23.59183673199773,22.39037640667449,0.7641060887672041,2.7147262969978514,0.00785529889026722,0.5642408909978291,SHORT,50000,-96.24413145539827
2026-02-06,VGUARD,A_MOD_BREAK_C1_LOW,MODERATE,2026-02-06 10:45:00+05:30,2026-02-06 11:00:00+05:30,333.18335,336.51518350000003,329.8515165,2026-02-06 14:30:00+05:30,334.95,EOD,-0.5302335785986815,31.271139984028572,11.538461536686484,5.26036313806084,1.114294161763029,2.438405133165876,0.0051441431786518185,0.5240685780689587,SHORT,50000,-265.1167892993407
2025-08-26,RTNINDIA,A_MOD_BREAK_C1_HIGH,MODERATE,2025-08-26 10:30:00+05:30,2025-08-26 10:45:00+05:30,54.93,54.3807,56.0286,2025-08-26 11:00:00+05:30,56.0286,TARGET,1.9999999999999956,,,,,,,7.573710508343158,LONG,50000,999.9999999999977
2025-08-28,FIEMIND,A_MOD_BREAK_C1_HIGH,MODERATE,2025-08-28 10:30:00+05:30,2025-08-28 10:45:00+05:30,2145.429,2123.97471,2188.3375800000003,2025-08-28 11:00:00+05:30,2145.6435429000003,BE,0.010000000000009173,,,,,,,7.971482908821907,LONG,50000,5.0000000000045866
2025-08-28,PDSL,A_MOD_BREAK_C1_HIGH,MODERATE,2025-08-28 10:00:00+05:30,2025-08-28 10:15:00+05:30,331.36626,328.0525974,337.99358520000004,2025-08-28 11:00:00+05:30,331.399396626,BE,0.009999999999996014,,,,,,,6.275912358775648,LONG,50000,4.999999999998007
2025-08-28,YASHO,A_MOD_BREAK_C1_HIGH,MODERATE,2025-08-28 11:00:00+05:30,2025-08-28 11:15:00+05:30,1811.3622,1793.248578,1847.589444,2025-08-28 11:30:00+05:30,1847.589444,TARGET,1.9999999999999958,,,,,,,6.271698748365242,LONG,50000,999.999999999998
2025-09-01,CCL,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-09-01 10:30:00+05:30,2025-09-01 13:00:00+05:30,902.13039,893.1090861,920.1729978000001,2025-09-01 14:30:00+05:30,904.0,EOD,0.20724387746210013,,,,,,,9.38259951648188,LONG,50000,103.62193873105007
2025-09-01,GENESYS,A_PULLBACK_C2_THEN_BREAK_C2_HIGH,MODERATE,2025-09-01 10:15:00+05:30,2025-09-01 10:45:00+05:30,593.9687700000001,588.0290823,605.8481454,2025-09-01 11:00:00+05:30,588.0290823,SL,-1.000000000000006,,,,,,,6.831053197639264,LONG,50000,-500.00000000000296
2025-09-01,SSWL,A_MOD_BREAK_C1_HIGH,MODERATE,2025-09-01 10:00:00+05:30,2025-09-01 10:15:00+05:30,217.84,215.6616,222.1968,2025-09-01 10:30:00+05:30,217.861784,BE,0.009999999999998482,,,,,,,3.8779693048606383,LONG,50000,4.9999999999992415
2025-09-02,AJMERA,A_MOD_BREAK_C1_HIGH,MODERATE,2025-09-02 10:00:00+05:30,2025-09-02 10:15:00+05:30,186.05,184.1895,189.77100000000002,2025-09-02 10:45:00+05:30,186.06860500000002,BE,0.010000000000004287,,,,,,,6.487365366475842,LONG,50000,5.000000000002143
2025-09-02,APLAPOLLO,A_PULLBACK_C2_THEN_BREAK_C2_HIGH,MODERATE,2025-09-02 10:30:00+05:30,2025-09-02 11:00:00+05:30,1654.0307400000002,1637.4904326,1687.1113548,2025-09-02 11:15:00+05:30,1654.196143074,BE,0.00999999999999207,,,,,,,5.6878949623453465,LONG,50000,4.999999999996035
2025-09-02,APOLLO,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-09-02 11:00:00+05:30,2025-09-02 13:00:00+05:30,288.75774,285.8701626,294.5328948,2025-09-02 13:30:00+05:30,288.786615774,BE,0.009999999999989953,,,,,,,7.8906168210777725,LONG,50000,4.9999999999949765
2025-09-02,FACT,A_MOD_BREAK_C1_HIGH,MODERATE,2025-09-02 10:00:00+05:30,2025-09-02 10:15:00+05:30,962.89254,953.2636146000001,982.1503908000001,2025-09-02 10:45:00+05:30,982.1503908000001,TARGET,2.0000000000000027,,,,,,,5.674833077391314,LONG,50000,1000.0000000000014
2025-09-02,GENESYS,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-09-02 10:45:00+05:30,2025-09-02 13:15:00+05:30,630.126,623.82474,642.72852,2025-09-02 13:30:00+05:30,642.72852,TARGET,2.000000000000004,,,,,,,10.168558225719776,LONG,50000,1000.0000000000019
2025-09-02,GNA,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-09-02 10:00:00+05:30,2025-09-02 11:15:00+05:30,311.5623,308.44667699999997,317.793546,2025-09-02 11:30:00+05:30,317.793546,TARGET,1.9999999999999998,,,,,,,7.570945157546151,LONG,50000,999.9999999999999
2025-09-02,IRCTC,A_PULLBACK_C2_THEN_BREAK_C2_HIGH,MODERATE,2025-09-02 10:45:00+05:30,2025-09-02 11:15:00+05:30,707.99157,700.9116543,722.1514014,2025-09-02 14:15:00+05:30,708.062369157,BE,0.010000000000001466,,,,,,,5.273607701089594,LONG,50000,5.000000000000733
2025-09-02,TVSSCS,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-09-02 10:30:00+05:30,2025-09-02 11:30:00+05:30,131.81,130.4919,134.4462,2025-09-02 11:45:00+05:30,131.823181,BE,0.010000000000002273,,,,,,,7.3349471383184035,LONG,50000,5.000000000001137
2025-09-03,AVANTEL,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-09-03 10:30:00+05:30,2025-09-03 11:30:00+05:30,161.55,159.9345,164.781,2025-09-03 11:45:00+05:30,161.566155,BE,0.009999999999998574,,,,,,,7.551481029778391,LONG,50000,4.999999999999288
2025-09-03,CCL,A_MOD_BREAK_C1_HIGH,MODERATE,2025-09-03 10:45:00+05:30,2025-09-03 11:00:00+05:30,938.6877,929.3008229999999,957.461454,2025-09-03 12:15:00+05:30,938.7815687699999,BE,0.009999999999997001,,,,,,,6.324198793753727,LONG,50000,4.999999999998501
2025-09-03,DELTACORP,B_HUGE_GREEN_PULLBACK_HOLD_THEN_BREAK,HUGE,2025-09-03 11:15:00+05:30,2025-09-03 13:00:00+05:30,90.8,89.892,92.616,2025-09-03 13:15:00+05:30,92.616,TARGET,2.0000000000000027,,,,,,,9.313378712917828,LONG,50000,1000.0000000000014
